HKQuantityTypeIdentifierHeartRateVariabilitySDNN
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-25 17:35:25 +0200,2021-11-25 17:34:24 +0200,2021-11-25 17:35:20 +0200,45.5278,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-25 19:31:49 +0200,2021-11-25 19:30:43 +0200,2021-11-25 19:31:43 +0200,81.2647,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-25 23:38:00 +0200,2021-11-25 23:36:56 +0200,2021-11-25 23:37:56 +0200,110.613,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-26 10:40:03 +0200,2021-11-26 10:39:02 +0200,2021-11-26 10:40:02 +0200,39.1142,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-26 11:50:59 +0200,2021-11-26 11:49:58 +0200,2021-11-26 11:50:57 +0200,69.2658,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-26 15:41:39 +0200,2021-11-26 15:40:38 +0200,2021-11-26 15:41:38 +0200,41.4783,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-27 21:25:50 +0200,2021-11-27 21:24:44 +0200,2021-11-27 21:25:44 +0200,68.6312,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-27 22:03:24 +0200,2021-11-27 22:02:19 +0200,2021-11-27 22:03:18 +0200,59.6733,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-28 09:29:33 +0200,2021-11-28 09:28:32 +0200,2021-11-28 09:29:32 +0200,50.9148,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-28 09:55:10 +0200,2021-11-28 09:54:07 +0200,2021-11-28 09:55:06 +0200,66.4074,
